codDepto,codMun,codDeptoMun,Size,Activity,N
08,08,0808,PEQUEÑA EMPRESA,G,3
08,08,0808,PEQUEÑA EMPRESA,I,2
08,08,0808,PEQUEÑA EMPRESA,M,2
08,09,0809,EMPRESA GRANDE,I,1
08,09,0809,MEDIANA EMPRESA,G,1
08,09,0809,MICROEMPRESA,C,17
08,09,0809,MICROEMPRESA,F,1
08,09,0809,MICROEMPRESA,G,238
08,09,0809,MICROEMPRESA,H,2
08,09,0809,MICROEMPRESA,I,42
08,09,0809,MICROEMPRESA,J,1
08,09,0809,MICROEMPRESA,K,2
08,09,0809,MICROEMPRESA,M,3
08,09,0809,MICROEMPRESA,N,16
08,09,0809,MICROEMPRESA,P,1
08,09,0809,MICROEMPRESA,Q,8
08,09,0809,MICROEMPRESA,R,14
08,09,0809,PEQUEÑA EMPRESA,C,4
08,09,0809,PEQUEÑA EMPRESA,G,11
08,09,0809,PEQUEÑA EMPRESA,I,5
08,09,0809,PEQUEÑA EMPRESA,J,1
08,09,0809,PEQUEÑA EMPRESA,N,3
08,09,0809,PEQUEÑA EMPRESA,Q,2
08,09,0809,PEQUEÑA EMPRESA,R,2
08,10,0810,MICROEMPRESA,G,22
08,10,0810,MICROEMPRESA,I,4
08,10,0810,MICROEMPRESA,R,1
08,10,0810,NO ESPECIFICADO ,A,2
08,10,0810,NO ESPECIFICADO ,B,4
08,10,0810,NO ESPECIFICADO ,C,1
08,10,0810,NO ESPECIFICADO ,G,6
08,10,0810,NO ESPECIFICADO ,I,7
08,10,0810,NO ESPECIFICADO ,J,1
08,10,0810,NO ESPECIFICADO ,Q,3
08,10,0810,PEQUEÑA EMPRESA,G,4
08,11,0811,MEDIANA EMPRESA,I,1
08,11,0811,MICROEMPRESA,C,7
08,11,0811,MICROEMPRESA,D,1
08,11,0811,MICROEMPRESA,G,72
08,11,0811,MICROEMPRESA,H,24
08,11,0811,MICROEMPRESA,I,31
08,11,0811,MICROEMPRESA,J,1
08,11,0811,MICROEMPRESA,M,1
08,11,0811,MICROEMPRESA,N,2
08,11,0811,MICROEMPRESA,Q,1
08,11,0811,MICROEMPRESA,R,5
08,11,0811,PEQUEÑA EMPRESA,C,2
08,11,0811,PEQUEÑA EMPRESA,G,14
08,11,0811,PEQUEÑA EMPRESA,H,3
08,11,0811,PEQUEÑA EMPRESA,I,4
08,11,0811,PEQUEÑA EMPRESA,R,4
08,12,0812,MICROEMPRESA,G,6
08,12,0812,MICROEMPRESA,N,1
08,12,0812,PEQUEÑA EMPRESA,G,2
08,13,0813,MEDIANA EMPRESA,G,1
08,13,0813,MEDIANA EMPRESA,I,3
08,13,0813,MICROEMPRESA,A,2
08,13,0813,MICROEMPRESA,C,16
08,13,0813,MICROEMPRESA,F,1
08,13,0813,MICROEMPRESA,G,294
08,13,0813,MICROEMPRESA,H,29
08,13,0813,MICROEMPRESA,I,81
08,13,0813,MICROEMPRESA,J,2
08,13,0813,MICROEMPRESA,K,2
08,13,0813,MICROEMPRESA,M,1
08,13,0813,MICROEMPRESA,N,22
08,13,0813,MICROEMPRESA,Q,6
08,13,0813,MICROEMPRESA,R,21
08,13,0813,PEQUEÑA EMPRESA,C,1
08,13,0813,PEQUEÑA EMPRESA,D,1
08,13,0813,PEQUEÑA EMPRESA,G,33
08,13,0813,PEQUEÑA EMPRESA,H,5
08,13,0813,PEQUEÑA EMPRESA,I,15
08,13,0813,PEQUEÑA EMPRESA,K,1
08,13,0813,PEQUEÑA EMPRESA,M,1
08,13,0813,PEQUEÑA EMPRESA,N,2
08,13,0813,PEQUEÑA EMPRESA,R,1
08,14,0814,MICROEMPRESA,A,1
08,14,0814,MICROEMPRESA,C,9
08,14,0814,MICROEMPRESA,F,1
08,14,0814,MICROEMPRESA,G,146
08,14,0814,MICROEMPRESA,H,16
08,14,0814,MICROEMPRESA,I,62
08,14,0814,MICROEMPRESA,J,2
08,14,0814,MICROEMPRESA,N,5
08,14,0814,MICROEMPRESA,Q,4
08,14,0814,MICROEMPRESA,R,15
08,14,0814,PEQUEÑA EMPRESA,G,11
08,14,0814,PEQUEÑA EMPRESA,H,2
08,14,0814,PEQUEÑA EMPRESA,I,13
08,14,0814,PEQUEÑA EMPRESA,K,1
08,14,0814,PEQUEÑA EMPRESA,N,2
08,14,0814,PEQUEÑA EMPRESA,Q,1
08,14,0814,PEQUEÑA EMPRESA,R,2
08,15,0815,MICROEMPRESA,C,3
08,15,0815,MICROEMPRESA,G,35
08,15,0815,MICROEMPRESA,I,4
08,15,0815,MICROEMPRESA,K,1
08,15,0815,PEQUEÑA EMPRESA,G,7
08,15,0815,PEQUEÑA EMPRESA,I,2
08,16,0816,MEDIANA EMPRESA,G,4
08,16,0816,MEDIANA EMPRESA,M,1
08,16,0816,MEDIANA EMPRESA,N,1
08,16,0816,MICROEMPRESA,A,9
08,16,0816,MICROEMPRESA,C,24
08,16,0816,MICROEMPRESA,F,3
08,16,0816,MICROEMPRESA,G,277
08,16,0816,MICROEMPRESA,H,10
08,16,0816,MICROEMPRESA,I,103
08,16,0816,MICROEMPRESA,J,7
08,16,0816,MICROEMPRESA,K,3
08,16,0816,MICROEMPRESA,L,3
08,16,0816,MICROEMPRESA,M,1
08,16,0816,MICROEMPRESA,N,11
08,16,0816,MICROEMPRESA,P,2
08,16,0816,MICROEMPRESA,Q,14
08,16,0816,MICROEMPRESA,R,23
08,16,0816,PEQUEÑA EMPRESA,C,6
08,16,0816,PEQUEÑA EMPRESA,F,1
08,16,0816,PEQUEÑA EMPRESA,G,33
08,16,0816,PEQUEÑA EMPRESA,H,2
08,16,0816,PEQUEÑA EMPRESA,I,14
08,16,0816,PEQUEÑA EMPRESA,K,2
08,16,0816,PEQUEÑA EMPRESA,L,1
08,16,0816,PEQUEÑA EMPRESA,P,1
08,16,0816,PEQUEÑA EMPRESA,R,4
08,17,0817,EMPRESA GRANDE,G,2
08,17,0817,EMPRESA GRANDE,I,1
08,17,0817,MEDIANA EMPRESA,G,6
08,17,0817,MEDIANA EMPRESA,M,1
08,17,0817,MEDIANA EMPRESA,N,2
08,17,0817,MICROEMPRESA,A,21
08,17,0817,MICROEMPRESA,C,13
08,17,0817,MICROEMPRESA,G,239
08,17,0817,MICROEMPRESA,I,88
08,17,0817,MICROEMPRESA,J,3
08,17,0817,MICROEMPRESA,K,6
08,17,0817,MICROEMPRESA,L,3
08,17,0817,MICROEMPRESA,M,18
08,17,0817,MICROEMPRESA,N,5
08,17,0817,MICROEMPRESA,Q,13
08,17,0817,MICROEMPRESA,R,28
08,17,0817,PEQUEÑA EMPRESA,A,1
08,17,0817,PEQUEÑA EMPRESA,C,4
08,17,0817,PEQUEÑA EMPRESA,G,60
08,17,0817,PEQUEÑA EMPRESA,H,1
08,17,0817,PEQUEÑA EMPRESA,I,14
08,17,0817,PEQUEÑA EMPRESA,J,1
08,17,0817,PEQUEÑA EMPRESA,M,2
08,17,0817,PEQUEÑA EMPRESA,R,4
08,18,0818,MEDIANA EMPRESA,A,1
08,18,0818,MICROEMPRESA,A,4
08,18,0818,MICROEMPRESA,C,8
08,18,0818,MICROEMPRESA,F,3
08,18,0818,MICROEMPRESA,G,62
08,18,0818,MICROEMPRESA,I,33
08,18,0818,MICROEMPRESA,J,1
08,18,0818,MICROEMPRESA,M,4
08,18,0818,MICROEMPRESA,N,5
08,18,0818,MICROEMPRESA,R,8
08,18,0818,PEQUEÑA EMPRESA,C,1
08,18,0818,PEQUEÑA EMPRESA,G,10
08,18,0818,PEQUEÑA EMPRESA,M,1
08,18,0818,PEQUEÑA EMPRESA,N,1
08,18,0818,PEQUEÑA EMPRESA,R,5
08,19,0819,MICROEMPRESA,C,21
08,19,0819,MICROEMPRESA,G,154
08,19,0819,MICROEMPRESA,H,21
08,19,0819,MICROEMPRESA,I,91
08,19,0819,MICROEMPRESA,J,2
08,19,0819,MICROEMPRESA,K,1
08,19,0819,MICROEMPRESA,L,1
08,19,0819,MICROEMPRESA,M,2
08,19,0819,MICROEMPRESA,N,1
08,19,0819,MICROEMPRESA,Q,3
08,19,0819,MICROEMPRESA,R,15
08,19,0819,PEQUEÑA EMPRESA,C,3
08,19,0819,PEQUEÑA EMPRESA,G,8
08,19,0819,PEQUEÑA EMPRESA,H,4
08,19,0819,PEQUEÑA EMPRESA,I,11
08,19,0819,PEQUEÑA EMPRESA,J,1
08,19,0819,PEQUEÑA EMPRESA,N,1
08,19,0819,PEQUEÑA EMPRESA,R,4
08,20,0820,EMPRESA GRANDE,A,1
08,20,0820,EMPRESA GRANDE,D,1
08,20,0820,EMPRESA GRANDE,G,1
08,20,0820,EMPRESA GRANDE,H,2
08,20,0820,MEDIANA EMPRESA,G,5
08,20,0820,MEDIANA EMPRESA,H,4
08,20,0820,MICROEMPRESA,A,4
08,20,0820,MICROEMPRESA,C,14
08,20,0820,MICROEMPRESA,D,1
08,20,0820,MICROEMPRESA,F,2
08,20,0820,MICROEMPRESA,G,197
08,20,0820,MICROEMPRESA,H,64
08,20,0820,MICROEMPRESA,I,82
08,20,0820,MICROEMPRESA,J,2
08,20,0820,MICROEMPRESA,K,1
08,20,0820,MICROEMPRESA,M,4
08,20,0820,MICROEMPRESA,N,5
08,20,0820,MICROEMPRESA,Q,3
08,20,0820,MICROEMPRESA,R,10
08,20,0820,PEQUEÑA EMPRESA,C,4
08,20,0820,PEQUEÑA EMPRESA,F,1
08,20,0820,PEQUEÑA EMPRESA,G,19
08,20,0820,PEQUEÑA EMPRESA,H,5
08,20,0820,PEQUEÑA EMPRESA,I,7
08,20,0820,PEQUEÑA EMPRESA,J,2
08,20,0820,PEQUEÑA EMPRESA,K,1
08,20,0820,PEQUEÑA EMPRESA,Q,2
08,20,0820,PEQUEÑA EMPRESA,R,2
08,21,0821,MEDIANA EMPRESA,G,1
08,21,0821,MICROEMPRESA,C,1
08,21,0821,MICROEMPRESA,G,14
08,21,0821,MICROEMPRESA,I,12
08,21,0821,MICROEMPRESA,J,1
08,21,0821,PEQUEÑA EMPRESA,M,1
08,22,0822,EMPRESA GRANDE,G,2
08,22,0822,MICROEMPRESA,A,2
08,22,0822,MICROEMPRESA,C,15
08,22,0822,MICROEMPRESA,F,12
08,22,0822,MICROEMPRESA,G,278
08,22,0822,MICROEMPRESA,H,11
08,22,0822,MICROEMPRESA,I,39
08,22,0822,MICROEMPRESA,J,2
08,22,0822,MICROEMPRESA,K,7
08,22,0822,MICROEMPRESA,L,12
08,22,0822,MICROEMPRESA,M,3
08,22,0822,MICROEMPRESA,N,8
08,22,0822,MICROEMPRESA,Q,6
08,22,0822,MICROEMPRESA,R,22
08,22,0822,PEQUEÑA EMPRESA,I,1
08,23,0823,EMPRESA GRANDE,M,1
08,23,0823,MEDIANA EMPRESA,G,1
08,23,0823,MEDIANA EMPRESA,I,1
08,23,0823,MEDIANA EMPRESA,L,1
08,23,0823,MEDIANA EMPRESA,M,2
08,23,0823,MEDIANA EMPRESA,Q,1
08,23,0823,MEDIANA EMPRESA,R,1
08,23,0823,MICROEMPRESA,A,11
08,23,0823,MICROEMPRESA,C,35
08,23,0823,MICROEMPRESA,D,1
08,23,0823,MICROEMPRESA,F,16
08,23,0823,MICROEMPRESA,G,268
08,23,0823,MICROEMPRESA,I,144
08,23,0823,MICROEMPRESA,J,11
08,23,0823,MICROEMPRESA,K,1
08,23,0823,MICROEMPRESA,L,12
08,23,0823,MICROEMPRESA,M,120
08,23,0823,MICROEMPRESA,N,21
08,23,0823,MICROEMPRESA,P,4
08,23,0823,MICROEMPRESA,Q,30
08,23,0823,MICROEMPRESA,R,20
08,23,0823,PEQUEÑA EMPRESA,A,3
08,23,0823,PEQUEÑA EMPRESA,C,2
08,23,0823,PEQUEÑA EMPRESA,F,7
08,23,0823,PEQUEÑA EMPRESA,G,47
08,23,0823,PEQUEÑA EMPRESA,H,1
08,23,0823,PEQUEÑA EMPRESA,I,18
08,23,0823,PEQUEÑA EMPRESA,J,2
08,23,0823,PEQUEÑA EMPRESA,L,2
08,23,0823,PEQUEÑA EMPRESA,M,22
08,23,0823,PEQUEÑA EMPRESA,N,5
08,23,0823,PEQUEÑA EMPRESA,P,1
08,23,0823,PEQUEÑA EMPRESA,Q,2
08,23,0823,PEQUEÑA EMPRESA,R,1
08,24,0824,EMPRESA GRANDE,C,4
08,24,0824,EMPRESA GRANDE,G,6
08,24,0824,EMPRESA GRANDE,M,1
08,24,0824,MEDIANA EMPRESA,C,1
08,24,0824,MEDIANA EMPRESA,G,10
08,24,0824,MEDIANA EMPRESA,I,1
08,24,0824,MEDIANA EMPRESA,J,2
08,24,0824,MEDIANA EMPRESA,M,1
08,24,0824,MEDIANA EMPRESA,P,1
08,24,0824,MICROEMPRESA,A,13
08,24,0824,MICROEMPRESA,C,101
08,24,0824,MICROEMPRESA,D,1
08,24,0824,MICROEMPRESA,F,9
08,24,0824,MICROEMPRESA,G,712
08,24,0824,MICROEMPRESA,H,118
08,24,0824,MICROEMPRESA,I,145
08,24,0824,MICROEMPRESA,J,8
08,24,0824,MICROEMPRESA,K,15
08,24,0824,MICROEMPRESA,L,9
08,24,0824,MICROEMPRESA,M,17
08,24,0824,MICROEMPRESA,N,12
08,24,0824,MICROEMPRESA,P,10
08,24,0824,MICROEMPRESA,Q,26
08,24,0824,MICROEMPRESA,R,69
08,24,0824,PEQUEÑA EMPRESA,A,3
08,24,0824,PEQUEÑA EMPRESA,C,12
08,24,0824,PEQUEÑA EMPRESA,F,2
08,24,0824,PEQUEÑA EMPRESA,G,148
08,24,0824,PEQUEÑA EMPRESA,H,13
08,24,0824,PEQUEÑA EMPRESA,I,29
08,24,0824,PEQUEÑA EMPRESA,K,5
08,24,0824,PEQUEÑA EMPRESA,L,1
08,24,0824,PEQUEÑA EMPRESA,M,5
08,24,0824,PEQUEÑA EMPRESA,N,2
08,24,0824,PEQUEÑA EMPRESA,Q,2
08,24,0824,PEQUEÑA EMPRESA,R,7
08,25,0825,EMPRESA GRANDE,G,1
08,25,0825,EMPRESA GRANDE,H,1
08,25,0825,EMPRESA GRANDE,R,1
08,25,0825,MEDIANA EMPRESA,A,1
08,25,0825,MEDIANA EMPRESA,N,2
08,25,0825,MICROEMPRESA,A,11
08,25,0825,MICROEMPRESA,C,26
08,25,0825,MICROEMPRESA,D,1
08,25,0825,MICROEMPRESA,G,134
08,25,0825,MICROEMPRESA,H,26
08,25,0825,MICROEMPRESA,I,49
08,25,0825,MICROEMPRESA,J,2
08,25,0825,MICROEMPRESA,L,4
08,25,0825,MICROEMPRESA,M,20
08,25,0825,MICROEMPRESA,N,34
08,25,0825,MICROEMPRESA,Q,4
08,25,0825,MICROEMPRESA,R,12
08,25,0825,PEQUEÑA EMPRESA,A,2
08,25,0825,PEQUEÑA EMPRESA,C,5
08,25,0825,PEQUEÑA EMPRESA,G,26
08,25,0825,PEQUEÑA EMPRESA,H,7
08,25,0825,PEQUEÑA EMPRESA,I,8
08,25,0825,PEQUEÑA EMPRESA,M,5
08,25,0825,PEQUEÑA EMPRESA,N,13
08,25,0825,PEQUEÑA EMPRESA,P,1
08,26,0826,EMPRESA GRANDE,F,1
08,26,0826,EMPRESA GRANDE,G,4
08,26,0826,EMPRESA GRANDE,K,1
08,26,0826,MEDIANA EMPRESA,C,1
08,26,0826,MEDIANA EMPRESA,G,3
08,26,0826,MEDIANA EMPRESA,I,3
08,26,0826,MEDIANA EMPRESA,J,1
08,26,0826,MEDIANA EMPRESA,N,3
08,26,0826,MEDIANA EMPRESA,P,1
08,26,0826,MICROEMPRESA,A,7
08,26,0826,MICROEMPRESA,C,42
08,26,0826,MICROEMPRESA,E,1
08,26,0826,MICROEMPRESA,F,35
08,26,0826,MICROEMPRESA,G,284
08,26,0826,MICROEMPRESA,H,10
08,26,0826,MICROEMPRESA,I,131
08,26,0826,MICROEMPRESA,J,3
08,26,0826,MICROEMPRESA,K,5
08,26,0826,MICROEMPRESA,M,10
08,26,0826,MICROEMPRESA,N,60
08,26,0826,MICROEMPRESA,P,5
08,26,0826,MICROEMPRESA,Q,20
08,26,0826,MICROEMPRESA,R,25
08,26,0826,PEQUEÑA EMPRESA,A,1
08,26,0826,PEQUEÑA EMPRESA,C,14
08,26,0826,PEQUEÑA EMPRESA,F,10
08,26,0826,PEQUEÑA EMPRESA,G,72
08,26,0826,PEQUEÑA EMPRESA,H,7
08,26,0826,PEQUEÑA EMPRESA,I,22
08,26,0826,PEQUEÑA EMPRESA,J,1
08,26,0826,PEQUEÑA EMPRESA,M,3
08,26,0826,PEQUEÑA EMPRESA,N,14
08,26,0826,PEQUEÑA EMPRESA,P,5
08,26,0826,PEQUEÑA EMPRESA,Q,7
08,26,0826,PEQUEÑA EMPRESA,R,6
08,27,0827,EMPRESA GRANDE,K,1
08,27,0827,MEDIANA EMPRESA,G,1
08,27,0827,MICROEMPRESA,A,4
08,27,0827,MICROEMPRESA,C,61
08,27,0827,MICROEMPRESA,D,1
08,27,0827,MICROEMPRESA,G,263
08,27,0827,MICROEMPRESA,H,39
08,27,0827,MICROEMPRESA,I,69
08,27,0827,MICROEMPRESA,J,4
08,27,0827,MICROEMPRESA,K,1
08,27,0827,MICROEMPRESA,L,13
08,27,0827,MICROEMPRESA,M,2
08,27,0827,MICROEMPRESA,N,10
08,27,0827,MICROEMPRESA,Q,9
08,27,0827,MICROEMPRESA,R,27
08,27,0827,PEQUEÑA EMPRESA,C,8
08,27,0827,PEQUEÑA EMPRESA,G,37
08,27,0827,PEQUEÑA EMPRESA,H,4
08,27,0827,PEQUEÑA EMPRESA,I,12
08,27,0827,PEQUEÑA EMPRESA,J,1
08,27,0827,PEQUEÑA EMPRESA,K,2
08,27,0827,PEQUEÑA EMPRESA,N,1
08,27,0827,PEQUEÑA EMPRESA,Q,1
08,27,0827,PEQUEÑA EMPRESA,R,5
08,28,0828,MICROEMPRESA,A,2
08,28,0828,MICROEMPRESA,C,6
08,28,0828,MICROEMPRESA,G,198
08,28,0828,MICROEMPRESA,K,1
08,28,0828,MICROEMPRESA,N,42
08,28,0828,MICROEMPRESA,R,2
08,28,0828,PEQUEÑA EMPRESA,G,3
09,01,0901,MEDIANA EMPRESA,M,1
09,01,0901,MEDIANA EMPRESA,Q,2
09,01,0901,MICROEMPRESA,A,2
09,01,0901,MICROEMPRESA,C,15
09,01,0901,MICROEMPRESA,D,1
09,01,0901,MICROEMPRESA,G,168
09,01,0901,MICROEMPRESA,H,6
09,01,0901,MICROEMPRESA,I,45
09,01,0901,MICROEMPRESA,J,2
09,01,0901,MICROEMPRESA,K,6
09,01,0901,MICROEMPRESA,L,4
09,01,0901,MICROEMPRESA,M,3
09,01,0901,MICROEMPRESA,N,2
09,01,0901,MICROEMPRESA,P,2
09,01,0901,MICROEMPRESA,Q,5
09,01,0901,MICROEMPRESA,R,5
09,01,0901,PEQUEÑA EMPRESA,C,1
09,01,0901,PEQUEÑA EMPRESA,G,35
09,01,0901,PEQUEÑA EMPRESA,H,2
09,01,0901,PEQUEÑA EMPRESA,I,12
09,01,0901,PEQUEÑA EMPRESA,J,2
09,01,0901,PEQUEÑA EMPRESA,K,1
09,01,0901,PEQUEÑA EMPRESA,R,2
09,02,0902,MICROEMPRESA,C,2
09,02,0902,MICROEMPRESA,G,58
09,02,0902,MICROEMPRESA,I,23
09,02,0902,MICROEMPRESA,J,3
09,02,0902,MICROEMPRESA,N,1
09,02,0902,MICROEMPRESA,R,1
09,02,0902,PEQUEÑA EMPRESA,C,1
09,02,0902,PEQUEÑA EMPRESA,G,16
09,02,0902,PEQUEÑA EMPRESA,I,4
09,03,0903,MICROEMPRESA,G,31
09,03,0903,MICROEMPRESA,H,2
09,03,0903,MICROEMPRESA,I,7
09,03,0903,MICROEMPRESA,K,3
09,03,0903,PEQUEÑA EMPRESA,G,6
09,03,0903,PEQUEÑA EMPRESA,H,1
09,03,0903,PEQUEÑA EMPRESA,K,2
09,04,0904,MICROEMPRESA,C,19
09,04,0904,MICROEMPRESA,G,158
09,04,0904,MICROEMPRESA,H,16
09,04,0904,MICROEMPRESA,I,60
09,04,0904,MICROEMPRESA,N,6
09,04,0904,MICROEMPRESA,R,7
09,04,0904,PEQUEÑA EMPRESA,C,1
09,04,0904,PEQUEÑA EMPRESA,G,5
09,05,0905,MICROEMPRESA,G,61
09,05,0905,MICROEMPRESA,I,21
09,05,0905,MICROEMPRESA,N,1
09,05,0905,PEQUEÑA EMPRESA,G,2
09,05,0905,PEQUEÑA EMPRESA,I,1
09,06,0906,MICROEMPRESA,C,2
09,06,0906,MICROEMPRESA,G,50
09,06,0906,MICROEMPRESA,H,7
09,06,0906,MICROEMPRESA,I,5
09,06,0906,MICROEMPRESA,R,1
09,06,0906,PEQUEÑA EMPRESA,G,7
10,01,1001,EMPRESA GRANDE,G,3
10,01,1001,EMPRESA GRANDE,J,1
10,01,1001,MEDIANA EMPRESA,G,15
10,01,1001,MEDIANA EMPRESA,H,2
10,01,1001,MEDIANA EMPRESA,I,2
10,01,1001,MEDIANA EMPRESA,K,1
10,01,1001,MEDIANA EMPRESA,L,1
10,01,1001,MEDIANA EMPRESA,M,1
10,01,1001,MEDIANA EMPRESA,Q,1
10,01,1001,MICROEMPRESA,A,2
10,01,1001,MICROEMPRESA,C,29
10,01,1001,MICROEMPRESA,D,1
10,01,1001,MICROEMPRESA,F,10
10,01,1001,MICROEMPRESA,G,606
10,01,1001,MICROEMPRESA,H,23
10,01,1001,MICROEMPRESA,I,169
10,01,1001,MICROEMPRESA,J,11
10,01,1001,MICROEMPRESA,K,19
10,01,1001,MICROEMPRESA,L,8
10,01,1001,MICROEMPRESA,M,13
10,01,1001,MICROEMPRESA,N,37
10,01,1001,MICROEMPRESA,P,6
10,01,1001,MICROEMPRESA,Q,54
10,01,1001,MICROEMPRESA,R,81
10,01,1001,PEQUEÑA EMPRESA,C,6
10,01,1001,PEQUEÑA EMPRESA,F,1
10,01,1001,PEQUEÑA EMPRESA,G,128
10,01,1001,PEQUEÑA EMPRESA,H,5
10,01,1001,PEQUEÑA EMPRESA,I,41
10,01,1001,PEQUEÑA EMPRESA,K,4
10,01,1001,PEQUEÑA EMPRESA,L,3
10,01,1001,PEQUEÑA EMPRESA,M,3
10,01,1001,PEQUEÑA EMPRESA,N,4
10,01,1001,PEQUEÑA EMPRESA,P,2
10,01,1001,PEQUEÑA EMPRESA,Q,4
10,01,1001,PEQUEÑA EMPRESA,R,16
10,02,1002,MICROEMPRESA,C,3
10,02,1002,MICROEMPRESA,G,45
10,02,1002,MICROEMPRESA,H,28
10,02,1002,MICROEMPRESA,I,14
10,02,1002,MICROEMPRESA,J,2
10,02,1002,MICROEMPRESA,K,2
10,02,1002,MICROEMPRESA,Q,2
10,02,1002,MICROEMPRESA,R,2
10,02,1002,PEQUEÑA EMPRESA,G,1
10,02,1002,PEQUEÑA EMPRESA,K,4
10,02,1002,PEQUEÑA EMPRESA,R,1
10,03,1003,MICROEMPRESA,A,2
10,03,1003,MICROEMPRESA,C,12
10,03,1003,MICROEMPRESA,G,187
10,03,1003,MICROEMPRESA,H,136
10,03,1003,MICROEMPRESA,I,52
10,03,1003,MICROEMPRESA,J,5
10,03,1003,MICROEMPRESA,K,8
10,03,1003,MICROEMPRESA,M,4
10,03,1003,MICROEMPRESA,N,2
10,03,1003,MICROEMPRESA,Q,8
10,03,1003,MICROEMPRESA,R,12
10,03,1003,PEQUEÑA EMPRESA,G,9
10,03,1003,PEQUEÑA EMPRESA,H,5
10,03,1003,PEQUEÑA EMPRESA,I,3
10,03,1003,PEQUEÑA EMPRESA,K,1
10,03,1003,PEQUEÑA EMPRESA,M,1
10,03,1003,PEQUEÑA EMPRESA,R,2
10,04,1004,MEDIANA EMPRESA,H,1
10,04,1004,MICROEMPRESA,C,1
10,04,1004,MICROEMPRESA,G,55
10,04,1004,MICROEMPRESA,H,52
10,04,1004,MICROEMPRESA,I,41
10,04,1004,MICROEMPRESA,J,2
10,04,1004,MICROEMPRESA,N,3
10,04,1004,MICROEMPRESA,Q,3
10,04,1004,MICROEMPRESA,R,3
10,04,1004,PEQUEÑA EMPRESA,H,4
10,04,1004,PEQUEÑA EMPRESA,I,6
10,04,1004,PEQUEÑA EMPRESA,K,3
10,04,1004,PEQUEÑA EMPRESA,R,4
10,05,1005,MICROEMPRESA,C,1
10,05,1005,MICROEMPRESA,G,47
10,05,1005,MICROEMPRESA,I,6
10,05,1005,PEQUEÑA EMPRESA,G,1
10,06,1006,EMPRESA GRANDE,C,3
10,06,1006,EMPRESA GRANDE,G,36
10,06,1006,EMPRESA GRANDE,H,5
10,06,1006,EMPRESA GRANDE,I,5
10,06,1006,EMPRESA GRANDE,J,1
10,06,1006,EMPRESA GRANDE,K,1
10,06,1006,EMPRESA GRANDE,L,1
10,06,1006,EMPRESA GRANDE,M,2
10,06,1006,EMPRESA GRANDE,P,1
10,06,1006,EMPRESA GRANDE,R,1
10,06,1006,MEDIANA EMPRESA,A,1
10,06,1006,MEDIANA EMPRESA,C,2
10,06,1006,MEDIANA EMPRESA,G,54
10,06,1006,MEDIANA EMPRESA,H,9
10,06,1006,MEDIANA EMPRESA,I,16
10,06,1006,MEDIANA EMPRESA,J,2
10,06,1006,MEDIANA EMPRESA,K,3
10,06,1006,MEDIANA EMPRESA,L,2
10,06,1006,MEDIANA EMPRESA,M,7
10,06,1006,MEDIANA EMPRESA,N,1
10,06,1006,MEDIANA EMPRESA,P,2
10,06,1006,MEDIANA EMPRESA,Q,4
10,06,1006,MEDIANA EMPRESA,R,3
10,06,1006,MICROEMPRESA,C,15
10,06,1006,MICROEMPRESA,G,268
10,06,1006,MICROEMPRESA,H,18
10,06,1006,MICROEMPRESA,I,58
10,06,1006,MICROEMPRESA,J,2
10,06,1006,MICROEMPRESA,K,12
10,06,1006,MICROEMPRESA,L,2
10,06,1006,MICROEMPRESA,M,24
10,06,1006,MICROEMPRESA,P,2
10,06,1006,MICROEMPRESA,Q,13
10,06,1006,MICROEMPRESA,R,15
10,06,1006,PEQUEÑA EMPRESA,A,1
10,06,1006,PEQUEÑA EMPRESA,C,11
10,06,1006,PEQUEÑA EMPRESA,G,282
10,06,1006,PEQUEÑA EMPRESA,H,17
10,06,1006,PEQUEÑA EMPRESA,I,58
10,06,1006,PEQUEÑA EMPRESA,J,3
10,06,1006,PEQUEÑA EMPRESA,K,8
10,06,1006,PEQUEÑA EMPRESA,L,7
10,06,1006,PEQUEÑA EMPRESA,M,19
10,06,1006,PEQUEÑA EMPRESA,N,2
10,06,1006,PEQUEÑA EMPRESA,P,1
10,06,1006,PEQUEÑA EMPRESA,Q,10
10,06,1006,PEQUEÑA EMPRESA,R,19
10,07,1007,EMPRESA GRANDE,G,2
10,07,1007,MEDIANA EMPRESA,C,1
10,07,1007,MEDIANA EMPRESA,F,1
10,07,1007,MEDIANA EMPRESA,G,4
10,07,1007,MEDIANA EMPRESA,H,1
10,07,1007,MEDIANA EMPRESA,J,1
10,07,1007,MEDIANA EMPRESA,L,1
10,07,1007,MEDIANA EMPRESA,Q,1
10,07,1007,MICROEMPRESA,A,9
10,07,1007,MICROEMPRESA,C,86
10,07,1007,MICROEMPRESA,E,1
10,07,1007,MICROEMPRESA,F,16
10,07,1007,MICROEMPRESA,G,766
10,07,1007,MICROEMPRESA,H,102
10,07,1007,MICROEMPRESA,I,150
10,07,1007,MICROEMPRESA,J,13
10,07,1007,MICROEMPRESA,K,21
10,07,1007,MICROEMPRESA,L,19
10,07,1007,MICROEMPRESA,M,23
10,07,1007,MICROEMPRESA,N,5
10,07,1007,MICROEMPRESA,P,6
10,07,1007,MICROEMPRESA,Q,28
10,07,1007,MICROEMPRESA,R,50
10,07,1007,PEQUEÑA EMPRESA,A,1
10,07,1007,PEQUEÑA EMPRESA,C,7
10,07,1007,PEQUEÑA EMPRESA,G,54
